id	CHR	START	STOP	nsnps	logBF_locus.a	logBF_locus.a,b	logBF_locus.a,c	logBF_locus.a,bc	logBF_locus.a,b,c	logBF_locus.b	logBF_locus.b,c	logBF_locus.ac,b	logBF_locus.c	logBF_locus.ab,c	logBF_locus.ab	logBF_locus.ac	logBF_locus.bc	logBF_locus.abc	logBF_locus.zero	bf.a	bf.a,b	bf.a,c	bf.a,bc	bf.a,b,c	bf.b	bf.b,c	bf.ac,b	bf.c	bf.ab,c	bf.ab	bf.ac	bf.bc	bf.abc	bf.zero	PPA.a	PPA.a,b	PPA.a,c	PPA.a,bc	PPA.a,b,c	PPA.b	PPA.b,c	PPA.ac,b	PPA.c	PPA.ab,c	PPA.ab	PPA.ac	PPA.bc	PPA.abc	PPA.zero	best.snp.a	best.snp.b	best.snp.ab	best.snp.c	best.snp.ac	best.snp.bc	best.snp.abc	best.snp.PPA.a	best.snp.PPA.b	best.snp.PPA.ab	best.snp.PPA.c	best.snp.PPA.ac	best.snp.PPA.bc	best.snp.PPA.abc	minpi	minpi.snp	minpi.snp.betas	best.snp.se	best.snp.betas	best.snp.se
ENSG00000140564_cg05180856	15	91409409	91447867	53	17.6223513539664	33.9687043038378	17.4177123040793	33.9383513497058	40.2349922613578	18.8453137499915	18.6405048109203	33.8417913778078	-0.18104062278327	40.1472623505798	40.3522135501832	17.6532514173319	18.8833025877674	40.3960990007552	0	21.5926432675185	41.909288130942	25.3582961311836	41.87893517681	48.1755760884621	22.8156056635437	26.5810886380245	41.7823752049121	3.78925129076885	48.087846177684	44.3225054637354	21.623543330884	22.8535945013195	44.3663909143074	0	1.2e-08	0.00081	5.2e-11	7.8e-06	4.2e-05	4.1e-08	1.8e-10	7.1e-06	2.2e-16	0.0039	0.9	1.2e-10	4.3e-10	0.094	5.1e-14	15:91426560	15:91426560	15:91426560	15:91426560	15:91426560	15:91426560	15:91426560	1	1	1	0.094	0.094	0.094	0.094	2.3e-12,4.49e-13,0.113	15:91426560,15:91426560,15:91442152	-0.0784048829742783,0.0709706743716413,-0.00360076018995483	0.0022,0.0022,0.0022,0.0022,0.0022,0.0022,0.0022	0.00283,0.00283,0.00283,0.00283,0.00283,0.00283,0.00283	0.0022,0.0022,0.0022,0.0022,0.0022,0.0022,0.0022
ENSG00000182511_cg05180856	15	91409409	91447867	53	17.6223513539664	26.1227029411173	17.4177123040793	25.8327432503335	29.9184384886029	8.5069464637271	8.30884085739518	26.1554437382768	-0.18104062278327	24.8768200285842	25.0748318973888	17.6532514173319	8.21695073593048	24.7793747885993	0	21.5926432675185	34.0632867682216	25.3582961311836	33.7733270774377	37.8590223157071	12.4772383772792	16.2494246844994	34.096027565381	3.78925129076885	32.8174038556884	29.0451238109409	21.623543330884	12.1872426494826	28.7496667021515	0	0.022	0.56	9.3e-05	0.0042	0.0025	2.4e-06	1e-08	0.0058	4e-10	0.0016	0.37	0.00022	1.8e-08	0.028	9.1e-08	15:91416550	15:91416550	15:91416550	15:91426560	15:91426560	15:91416550	15:91416550	0.41	0.41	0.4	0.038	0.034	0.032	0.028	2.3e-12,1.89e-07,0.113	15:91426560,15:91416550,15:91442152	-0.0784048829742783,-0.0976094749914052,-0.00360076018995483	0.00224,0.00224,0.00224,0.0022,0.0022,0.00224,0.00224	0.00134,0.00134,0.00134,0.00283,0.00283,0.00134,0.00134	0.00224,0.00224,0.00224,0.0022,0.0022,0.00224,0.00224
ENSG00000140564_cg12984356	15	91427612	91466262	62	12.0578119604019	25.8305125483625	11.847798943202	25.7068844859312	29.8467936504748	13.8530878936769	13.645794853137	25.8620560676012	-0.189693876739291	27.2673050685241	27.4772108223587	12.0889181438946	13.7418378360957	27.5030775413765	0	16.184946345447	34.0847813184527	20.1020677132922	33.9611532560214	38.1010624205649	17.980222278722	21.9000636232272	34.1163248376913	3.9374405083058	35.5215738386143	31.6043452074038	16.2160525289397	17.8689722211408	31.6302119264216	0	1.6e-05	0.097	8.2e-08	0.00086	0.00054	9.8e-05	5e-07	0.001	7.8e-11	0.0041	0.81	1.7e-07	8.8e-07	0.083	1.5e-08	15:91428197	15:91428636	15:91428636	15:91428197	15:91428197	15:91428636	15:91428636	0.9	0.9	0.9	0.085	0.084	0.084	0.083	2.37e-09,6.2e-10,0.0787	15:91428197,15:91428521,15:91428188	-0.0655950790984102,-0.0671394386734688,0.00190025044817795	0.000724,0.000723,0.000723,0.000724,0.000724,0.000723,0.000723	-0.00102,0.00102,0.00102,-0.00102,-0.00102,0.00102,0.00102	0.000724,0.000723,0.000723,0.000724,0.000724,0.000723,0.000723
ENSG00000182511_cg12984356	15	91427612	91466262	62	12.0578119604019	19.5875572141301	11.847798943202	19.5831137568837	23.6213968430807	7.62825125782952	7.41866556747209	19.6066440849908	-0.189693876739291	21.2343262530315	21.4467111009212	12.0889181438946	7.63831533825278	21.5870393966086	0	16.184946345447	27.8418259842202	20.1020677132922	27.8373825269739	31.8756656131709	11.7553856428746	15.6729343375623	27.860912855081	3.9374405083058	29.4885950231217	25.5738454859663	16.2160525289397	11.7654497232979	25.7141737816537	0	0.0068	0.079	3.4e-05	0.00078	0.00044	8.1e-05	4.1e-07	8e-04	3.3e-08	0.0041	0.81	7e-05	8.2e-07	0.094	6.4e-06	15:91429042	15:91429042	15:91429042	15:91429042	15:91429042	15:91429042	15:91429042	0.91	0.91	0.91	0.095	0.095	0.095	0.094	2.37e-09,5.38e-07,0.0787	15:91428197,15:91429042,15:91428188	-0.0655950790984102,0.0938294293918497,0.00190025044817795	0.000723,0.000723,0.000723,0.000723,0.000723,0.000723,0.000723	0.00102,0.00102,0.00102,0.00102,0.00102,0.00102,0.00102	0.000723,0.000723,0.000723,0.000723,0.000723,0.000723,0.000723
ENSG00000140564_cg18661868	15	91407994	91447867	54	17.6037187530951	33.930137195813	17.5677827098536	34.0870503618382	40.3819157545863	18.8234047327126	18.7873654916884	34.0296219944509	-0.0111130278422902	40.2938984334103	40.330187103195	17.8732199223564	19.0970032418557	40.6136183681798	0	21.5927027996594	41.9081052889415	25.5457508029822	42.0650184549668	48.3598838477148	22.8123887792768	26.765333584817	42.0075900875794	3.97787101872198	48.2718665265389	44.3191711497593	21.8622039689206	23.0859872884199	44.602602414744	0	1.2e-08	0.00079	6.2e-11	9.2e-06	5e-05	4e-08	2.1e-10	8.7e-06	2.7e-16	0.0046	0.88	1.6e-10	5.3e-10	0.12	5e-14	15:91426560	15:91426560	15:91426560	15:91426560	15:91426560	15:91426560	15:91426560	1	1	1	0.12	0.12	0.12	0.12	2.3e-12,4.49e-13,0.0801	15:91426560,15:91426560,15:91442152	-0.0784048829742783,0.0709706743716413,-0.00445371942268855	0.00246,0.00246,0.00246,0.00246,0.00246,0.00246,0.00246	0.00386,0.00386,0.00386,0.00386,0.00386,0.00386,0.00386	0.00246,0.00246,0.00246,0.00246,0.00246,0.00246,0.00246
ENSG00000182511_cg18661868	15	91407994	91447867	54	17.6037187530951	26.0849508336911	17.5677827098536	26.005501979954	30.0692946980822	8.48782594490874	8.45925882247373	26.3560979257945	-0.0111130278422902	25.0259205790354	25.0556179121115	17.8732199223564	8.40880159914924	25.038773309759	0	21.5927027996594	34.0629189268197	25.5457508029822	33.9834700730826	38.0472627912108	12.476809991473	16.4372269156023	34.3340660189231	3.97787101872198	33.0038886721639	29.0446019586758	21.8622039689206	12.3977856457135	29.0277573563233	0	0.021	0.56	0.00011	0.0051	0.003	2.3e-06	1.2e-08	0.0073	4.8e-10	0.0019	0.37	0.00028	2.2e-08	0.036	9e-08	15:91416550	15:91416550	15:91416550	15:91426560	15:91426560	15:91416550	15:91416550	0.41	0.41	0.41	0.049	0.044	0.041	0.036	2.3e-12,1.89e-07,0.0801	15:91426560,15:91416550,15:91442152	-0.0784048829742783,-0.0976094749914052,-0.00445371942268855	0.0025,0.0025,0.0025,0.00246,0.00246,0.0025,0.0025	0.00306,0.00306,0.00306,0.00386,0.00386,0.00306,0.00306	0.0025,0.0025,0.0025,0.00246,0.00246,0.0025,0.0025
ENSG00000140564_cg20622470	15	91426560	91465224	61	12.0898858262181	25.9574621596186	11.9476536191157	25.9559512303343	30.0228312289334	13.9418582383495	13.8047923564253	26.2149646615868	-0.118091948402285	27.3637898585674	27.505818976777	12.3467475471466	13.9604790260787	27.7543333759466	0	16.2007596903914	34.1792098879652	20.1694013474623	34.1776989586809	38.24457895728	18.0527321025228	22.0265400847719	34.4367123899334	3.99278191577103	35.585537586914	31.6166928409503	16.45762141132	18.0713528902521	31.8652072401199	0	1.6e-05	0.1	8.4e-08	0.001	6e-04	1e-04	5.4e-07	0.0013	7.9e-11	0.0042	0.79	2.1e-07	1e-06	0.1	1.5e-08	15:91428197	15:91428636	15:91428636	15:91428636	15:91428197	15:91428636	15:91428636	0.9	0.9	0.89	0.1	0.1	0.1	0.1	2.37e-09,6.2e-10,0.0882	15:91428197,15:91428521,15:91428197	-0.0655950790984102,-0.0671394386734688,0.00279702584577606	0.00163,0.00163,0.00163,0.00163,0.00163,0.00163,0.00163	0.0028,-0.00279,-0.00279,-0.00279,0.0028,-0.00279,-0.00279	0.00163,0.00163,0.00163,0.00163,0.00163,0.00163,0.00163
ENSG00000182511_cg20622470	15	91426560	91465224	61	12.0898858262181	19.6369883903537	11.9476536191157	19.8580308641495	23.7240091247026	7.64394365946375	7.50208460587053	19.8753221620456	-0.118091948402285	21.3153366323501	21.4619896936199	12.3467475471466	7.8854127698305	21.8848158654552	0	16.2007596903914	27.8587361187003	20.1694013474623	28.0797785924961	31.9457568530492	11.7548175236371	15.7238323342171	28.0970698903923	3.99278191577103	29.5370843606967	25.5728635577932	16.45762141132	11.9962866340038	25.9956897296285	0	0.0067	0.078	3.5e-05	0.00097	0.00046	7.9e-05	4.2e-07	0.00098	3.3e-08	0.0042	0.79	8.7e-05	1e-06	0.12	6.2e-06	15:91429042	15:91429042	15:91429042	15:91429042	15:91429042	15:91429042	15:91429042	0.91	0.91	0.91	0.12	0.12	0.12	0.12	2.37e-09,5.38e-07,0.0882	15:91428197,15:91429042,15:91428197	-0.0655950790984102,0.0938294293918497,0.00279702584577606	0.00163,0.00163,0.00163,0.00163,0.00163,0.00163,0.00163	-0.00279,-0.00279,-0.00279,-0.00279,-0.00279,-0.00279,-0.00279	0.00163,0.00163,0.00163,0.00163,0.00163,0.00163,0.00163
ENSG00000140564_cg12015851	15	91405684	91443170	57	17.5499167805695	33.7874779801931	17.2197309141284	33.9523032964751	39.9914279215145	18.7265474900301	18.3960733831237	33.8237271371073	-0.295337335365247	39.9017688971448	40.232874213893	17.9235127552593	19.1082374029329	40.6320553007437	0	21.5929680484041	41.8735805158622	25.3058334497975	42.0384058321442	48.0775304571836	22.7695987578646	26.4821759187928	41.9098296727764	3.7477139324693	47.9878714328139	44.2759254817276	21.9665640230939	23.1512886707674	44.6751065685782	0	1.2e-08	0.00078	5e-11	9.2e-06	3.9e-05	4e-08	1.6e-10	8.1e-06	2.2e-16	0.0035	0.87	1.8e-10	5.8e-10	0.13	5.1e-14	15:91426560	15:91426560	15:91426560	15:91426560	15:91426560	15:91426560	15:91426560	1	1	1	0.13	0.13	0.13	0.13	2.3e-12,4.49e-13,0.0936	15:91426560,15:91426560,15:91426560	-0.0784048829742783,0.0709706743716413,-0.00335211072723384	0.00198,0.00198,0.00198,0.00198,0.00198,0.00198,0.00198	-0.00335,-0.00335,-0.00335,-0.00335,-0.00335,-0.00335,-0.00335	0.00198,0.00198,0.00198,0.00198,0.00198,0.00198,0.00198
ENSG00000182511_cg12015851	15	91405684	91443170	57	17.5499167805695	25.9621954938676	17.2197309141284	25.6076205462835	29.7163812061963	8.41886582111142	8.10684859790859	26.3390056833765	-0.295337335365247	24.672842947311	24.9859012216598	17.9235127552593	8.06469979563936	24.6917594240943	0	21.5929680484041	34.0482980295367	25.3058334497975	33.6937230819526	37.8024837418654	12.461917088946	16.1929511335777	34.4251082190456	3.7477139324693	32.7589454829801	29.0289524894944	21.9665640230939	12.1077510634739	28.7348106919288	0	0.022	0.56	9e-05	0.0039	0.0024	2.4e-06	9.9e-09	0.0082	3.9e-10	0.0015	0.37	0.00032	1.7e-08	0.028	9.2e-08	15:91416550	15:91416550	15:91416550	15:91426560	15:91426560	15:91416550	15:91416550	0.41	0.4	0.4	0.04	0.036	0.032	0.028	2.3e-12,1.89e-07,0.0936	15:91426560,15:91416550,15:91426560	-0.0784048829742783,-0.0976094749914052,-0.00335211072723384	0.00203,0.00203,0.00203,0.00198,0.00198,0.00203,0.00203	-0.00108,-0.00108,-0.00108,-0.00335,-0.00335,-0.00108,-0.00108	0.00203,0.00203,0.00203,0.00198,0.00198,0.00203,0.00203
ENSG00000140564_cg25639557	15	91403646	91443170	61	17.48211298227	33.6498598544588	17.3502721584942	33.5083376858934	40.115448042789	18.6528257959794	18.521109553646	33.5964423149656	-0.117017370395671	40.0272302904787	40.1588169252345	17.2570222402956	18.4193573290661	39.9165564810344	0	21.5929868464433	41.8716075828055	25.5720198868409	41.73008541424	48.3371957711356	22.7636996601527	26.7428572819926	41.8181900433122	3.99385649377764	48.2489780188254	44.2696907894078	21.3678961044689	22.5302311932394	44.0274303452077	0	1.3e-08	0.00084	7e-11	7.3e-06	5.4e-05	4.2e-08	2.3e-10	7.9e-06	3e-16	0.0049	0.92	1e-10	3.3e-10	0.072	5.5e-14	15:91426560	15:91426560	15:91426560	15:91426560	15:91426560	15:91426560	15:91426560	1	1	1	0.072	0.072	0.072	0.072	2.3e-12,4.49e-13,0.106	15:91426560,15:91426560,15:91428197	-0.0784048829742783,0.0709706743716413,-0.002163700715697	0.00132,0.00132,0.00132,0.00132,0.00132,0.00132,0.00132	-0.00109,-0.00109,-0.00109,-0.00109,-0.00109,-0.00109,-0.00109	0.00132,0.00132,0.00132,0.00132,0.00132,0.00132,0.00132
ENSG00000182511_cg25639557	15	91403646	91443170	61	17.48211298227	25.8257620556639	17.3502721584942	25.9657042277533	29.8260720733651	8.35023403154304	8.21180004498374	25.5982842104569	-0.117017370395671	24.7797180941028	24.91696290636	17.2570222402956	8.48981312648009	25.0000076385236	0	21.5929868464433	34.0475097840105	25.5720198868409	34.1874519560999	38.0478198017117	12.4611078957164	16.4335477733304	33.8200319388035	3.99385649377764	33.0014658224494	29.0278367705333	21.3678961044689	12.6006869906534	29.1108815026969	0	0.022	0.56	0.00012	0.0064	0.003	2.3e-06	1.2e-08	0.0044	4.9e-10	0.002	0.37	0.00017	2.7e-08	0.04	9.1e-08	15:91416550	15:91416550	15:91416550	15:91426560	15:91426560	15:91416550	15:91416550	0.41	0.42	0.41	0.051	0.044	0.046	0.04	2.3e-12,1.89e-07,0.106	15:91426560,15:91416550,15:91428197	-0.0784048829742783,-0.0976094749914052,-0.002163700715697	0.00133,0.00133,0.00133,0.00132,0.00132,0.00133,0.00133	-0.00178,-0.00178,-0.00178,-0.00109,-0.00109,-0.00178,-0.00178	0.00133,0.00133,0.00133,0.00132,0.00132,0.00133,0.00133
ENSG00000140564_cg08740748	15	91426560	91466262	63	12.0576278276871	25.8937767522957	11.7968185657702	25.8112300584535	29.8653749972881	13.9104267903674	13.6471098531917	25.65784275711	-0.24465959828009	27.2134254943635	27.4743380090971	11.8221829341388	13.818072049175	27.2452147732685	0	16.2007625540786	34.1800462050788	20.0830880185532	34.0974995112366	38.1516444500712	18.0535615167589	21.9333793059747	33.9441122098931	3.89847512811144	35.4996949471465	31.6174727354887	15.9653176605304	17.9612067755665	31.3883494996601	0	1.7e-05	0.11	8e-08	0.00098	0.00057	0.00011	5.1e-07	0.00084	7.5e-11	0.004	0.82	1.3e-07	9.6e-07	0.065	1.5e-08	15:91428197	15:91428636	15:91428636	15:91428197	15:91428197	15:91428636	15:91428636	0.89	0.89	0.89	0.067	0.066	0.066	0.065	2.37e-09,6.2e-10,0.108	15:91428197,15:91428521,15:91428188	-0.0655950790984102,-0.0671394386734688,-0.00215335381354603	0.000904,0.000904,0.000904,0.000904,0.000904,0.000904,0.000904	-0.000418,0.000421,0.000421,-0.000418,-0.000418,0.000421,0.000421	0.000904,0.000904,0.000904,0.000904,0.000904,0.000904,0.000904
ENSG00000182511_cg08740748	15	91426560	91466262	63	12.0576278276871	19.5729271335987	11.7968185657702	19.1845366687993	23.5669552189855	7.61213764481044	7.35361884267149	19.3507381599008	-0.24465959828009	21.171484484646	21.430159434797	11.8221829341388	7.22488544569882	21.0540330836007	0	16.2007625540786	27.8591965863818	20.0830880185532	27.4708061215823	31.8532246717685	11.755272371202	15.6398882954546	27.6370076126839	3.89847512811144	29.457753937429	25.5732941611885	15.9653176605304	11.3680201720904	25.1971678099923	0	0.0072	0.083	3.5e-05	0.00056	0.00045	8.4e-05	4.1e-07	0.00067	3.3e-08	0.0041	0.85	5.7e-05	5.7e-07	0.058	6.6e-06	15:91429042	15:91429042	15:91429042	15:91429042	15:91429042	15:91429042	15:91429042	0.91	0.91	0.91	0.059	0.059	0.059	0.058	2.37e-09,5.38e-07,0.108	15:91428197,15:91429042,15:91428188	-0.0655950790984102,0.0938294293918497,-0.00215335381354603	0.000904,0.000904,0.000904,0.000904,0.000904,0.000904,0.000904	0.000421,0.000421,0.000421,0.000421,0.000421,0.000421,0.000421	0.000904,0.000904,0.000904,0.000904,0.000904,0.000904,0.000904
ENSG00000140564_cg14231966	15	91404788	91443170	58	17.5325250379344	33.7487858194577	17.2916682735769	33.3762288787506	40.0583078941402	18.7049614409583	18.4640858898824	33.3611429444717	-0.225877577755968	39.970387042448	40.2112623097055	17.1585166250805	18.3321970605212	39.8384791468645	0	21.5929680484808	41.8696718405505	25.4125542946697	41.4971148998435	48.179193915233	22.7654044515047	26.5849719109753	41.4820289655645	3.83456543279045	48.0912730635409	44.271705320252	21.2189596356269	22.3926400710676	43.8989221574109	0	1.3e-08	0.00084	6e-11	5.8e-06	4.6e-05	4.3e-08	1.9e-10	5.7e-06	2.6e-16	0.0042	0.93	9.1e-11	2.9e-10	0.064	5.5e-14	15:91426560	15:91426560	15:91426560	15:91426560	15:91426560	15:91426560	15:91426560	1	1	1	0.064	0.064	0.064	0.064	2.3e-12,4.49e-13,0.118	15:91426560,15:91426560,15:91435422	-0.0784048829742783,0.0709706743716413,-0.00278225466529729	0.00165,0.00165,0.00165,0.00165,0.00165,0.00165,0.00165	0.000815,0.000815,0.000815,0.000815,0.000815,0.000815,0.000815	0.00165,0.00165,0.00165,0.00165,0.00165,0.00165,0.00165
ENSG00000182511_cg14231966	15	91404788	91443170	58	17.5325250379344	25.9252820821881	17.2916682735769	25.615420615572	29.7663403866909	8.39934355834268	8.15749706677995	25.5515421238228	-0.225877577755968	24.7260453438938	24.9662891171416	17.1585166250805	8.08882382579261	24.5508026841827	0	21.5929680484808	34.046168103281	25.4125542946697	33.7363066366648	37.8872264077837	12.4597865688891	16.2783830878728	33.6724281449156	3.83456543279045	32.8469313649866	29.026732127688	21.2189596356269	12.149266836339	28.6112456947291	0	0.022	0.57	1e-04	0.0042	0.0026	2.4e-06	1.1e-08	0.0039	4.3e-10	0.0017	0.37	0.00015	1.8e-08	0.025	9.3e-08	15:91416550	15:91416550	15:91416550	15:91426560	15:91426560	15:91416550	15:91416550	0.4	0.4	0.4	0.033	0.029	0.029	0.025	2.3e-12,1.89e-07,0.118	15:91426560,15:91416550,15:91435422	-0.0784048829742783,-0.0976094749914052,-0.00278225466529729	0.00167,0.00167,0.00167,0.00165,0.00165,0.00167,0.00167	0.000297,0.000297,0.000297,0.000815,0.000815,0.000297,0.000297	0.00167,0.00167,0.00167,0.00165,0.00165,0.00167,0.00167
ENSG00000140564_cg07281959	15	91401467	91441207	56	17.5676348328345	33.7745252386984	17.3913698429995	33.5244380107782	40.1065408080434	18.6884267297033	18.512168390571	33.5292220625228	-0.159398113912212	40.0177985395204	40.1940949190055	17.3427632405341	18.4631640701064	39.9710669698457	0	21.5929865235696	41.8252286201687	25.4420732244698	41.5751413922485	48.1572441895137	22.7137784204384	26.5628717720413	41.5799254439931	3.86595357682294	48.0685019209907	44.2194466097407	21.3681149312693	22.4885157608415	43.9964186605808	0	1.4e-08	0.00084	6.4e-11	6.5e-06	4.7e-05	4.2e-08	2e-10	6.6e-06	2.7e-16	0.0043	0.92	1.1e-10	3.4e-10	0.074	5.8e-14	15:91426560	15:91426560	15:91426560	15:91426560	15:91426560	15:91426560	15:91426560	1	1	1	0.074	0.074	0.074	0.074	2.3e-12,4.49e-13,0.131	15:91426560,15:91426560,15:91430907	-0.0784048829742783,0.0709706743716413,0.00217005731776444	0.00136,0.00136,0.00136,0.00136,0.00136,0.00136,0.00136	-0.00118,-0.00118,-0.00118,-0.00118,-0.00118,-0.00118,-0.00118	0.00136,0.00136,0.00136,0.00136,0.00136,0.00136,0.00136
ENSG00000182511_cg07281959	15	91401467	91441207	56	17.5676348328345	25.9402944823909	17.3913698429995	25.8339132874879	29.8130191391631	8.37954163324299	8.20115316040918	25.7156523156068	-0.159398113912212	24.8145408245492	24.9902407963184	17.3427632405341	8.2721912031871	24.7315783184251	0	21.5929865235696	33.9909978638612	25.4420732244698	33.8846166689582	37.8637225206334	12.4048933239781	16.2518565418795	33.7663556970771	3.86595357682294	32.8652442060195	29.0155924870536	21.3681149312693	12.2975428939222	28.7569300091602	0	0.023	0.55	0.00011	0.005	0.0027	2.3e-06	1.1e-08	0.0044	4.6e-10	0.0018	0.38	0.00018	2.1e-08	0.029	9.6e-08	15:91416550	15:91416550	15:91416550	15:91426560	15:91426560	15:91416550	15:91416550	0.42	0.42	0.41	0.039	0.034	0.034	0.029	2.3e-12,1.89e-07,0.131	15:91426560,15:91416550,15:91430907	-0.0784048829742783,-0.0976094749914052,0.00217005731776444	0.00138,0.00138,0.00138,0.00136,0.00136,0.00138,0.00138	-0.000956,-0.000956,-0.000956,-0.00118,-0.00118,-0.000956,-0.000956	0.00138,0.00138,0.00138,0.00136,0.00136,0.00138,0.00138
ENSG00000140564_cg01482407	15	91427612	91466262	62	12.0578119604019	25.8305125483625	11.8530346161268	25.4585838041555	29.8456629928667	13.8530878936769	13.6482016582585	25.4498992052035	-0.191339550408935	27.2724314254594	27.4772108223587	11.6772113178015	13.4805036218253	27.0967618941698	0	16.184946345447	34.0847813184527	20.1073033862169	33.7128525742457	38.0999317629569	17.980222278722	21.9024704283487	33.7041679752937	3.93579483463616	35.5267001955496	31.6043452074038	15.8043457028466	17.6076380068704	31.2238962792149	0	1.7e-05	0.1	8.5e-08	0.00069	0.00055	1e-04	5.1e-07	0.00068	8.1e-11	0.0042	0.84	1.1e-07	7e-07	0.057	1.6e-08	15:91428197	15:91428636	15:91428636	15:91428197	15:91428197	15:91428636	15:91428636	0.9	0.9	0.9	0.059	0.058	0.058	0.057	2.37e-09,6.2e-10,0.145	15:91428197,15:91428521,15:91447766	-0.0655950790984102,-0.0671394386734688,-0.00176863188589378	0.00113,0.00113,0.00113,0.00113,0.00113,0.00113,0.00113	0.000481,-0.000474,-0.000474,0.000481,0.000481,-0.000474,-0.000474	0.00113,0.00113,0.00113,0.00113,0.00113,0.00113,0.00113
ENSG00000182511_cg01482407	15	91427612	91466262	62	12.0578119604019	19.5875572141301	11.8530346161268	19.1914498051951	23.6206134778423	7.62825125782952	7.42367100749494	19.2076477487006	-0.191339550408935	21.2420241092138	21.4467111009212	11.6772113178015	7.23297318193572	21.0594090624525	0	16.184946345447	27.8418259842202	20.1073033862169	27.4457185752853	31.8748822479325	11.7553856428746	15.6779397775851	27.4619165187908	3.93579483463616	29.496292879304	25.5738454859663	15.8043457028466	11.3601075669808	25.1865434474976	0	0.0071	0.082	3.6e-05	0.00055	0.00046	8.4e-05	4.3e-07	0.00056	3.4e-08	0.0043	0.85	4.8e-05	5.7e-07	0.058	6.6e-06	15:91429042	15:91429042	15:91429042	15:91429042	15:91429042	15:91429042	15:91429042	0.91	0.91	0.91	0.059	0.058	0.058	0.058	2.37e-09,5.38e-07,0.145	15:91428197,15:91429042,15:91447766	-0.0655950790984102,0.0938294293918497,-0.00176863188589378	0.00113,0.00113,0.00113,0.00113,0.00113,0.00113,0.00113	-0.000474,-0.000474,-0.000474,-0.000474,-0.000474,-0.000474,-0.000474	0.00113,0.00113,0.00113,0.00113,0.00113,0.00113,0.00113
ENSG00000140564_cg23121096	15	91416550	91456102	61	17.4586858535664	33.3963933275508	17.0833836334993	33.1705365764828	39.9533940788405	18.7579735844989	18.3827006861094	33.1960573672763	-0.354112774514126	39.8906720503126	40.2660938853249	17.3506188558537	18.64853645065	40.1635964432856	0	21.5695597177397	41.6181410558974	25.305131361846	41.3922843048294	48.1751418071872	22.8688474486722	26.604448414456	41.4178050956229	3.75676108965919	48.1124197786593	44.3769677494982	21.461492720027	22.7594103148233	44.2744703074589	0	1.1e-08	0.00058	4.8e-11	4.6e-06	4.1e-05	4.2e-08	1.7e-10	4.7e-06	2.1e-16	0.0038	0.91	1e-10	3.7e-10	0.082	4.9e-14	15:91426560	15:91426560	15:91426560	15:91426560	15:91426560	15:91426560	15:91426560	1	1	1	0.082	0.082	0.082	0.082	2.3e-12,4.49e-13,0.282	15:91426560,15:91426560,15:91426560	-0.0784048829742783,0.0709706743716413,-0.00184039039489617	0.0017,0.0017,0.0017,0.0017,0.0017,0.0017,0.0017	-0.00184,-0.00184,-0.00184,-0.00184,-0.00184,-0.00184,-0.00184	0.0017,0.0017,0.0017,0.0017,0.0017,0.0017,0.0017
ENSG00000182511_cg23121096	15	91416550	91456102	61	17.4586858535664	25.5982766161021	17.0833836334993	25.2240782105406	29.3572395675849	8.14183206001699	7.7715178297981	25.4905682953958	-0.354112774514126	23.2376868456401	23.6095709902243	17.3506188558537	7.76784917630286	23.3272930144284	0	21.5695597177397	33.8200243444487	25.305131361846	33.4458259388872	37.5789872959316	12.2527059241903	15.9932655581447	33.7123160237424	3.75676108965919	31.4594345739868	27.7204448543976	21.461492720027	11.8787230404762	27.4381668786017	0	0.036	0.76	0.00015	0.0052	0.0033	3.3e-06	1.4e-08	0.0068	6.7e-10	0.00072	0.17	0.00033	2.3e-08	0.013	1.6e-07	15:91426560	15:91419432	15:91419432	15:91426560	15:91426560	15:91419432	15:91419432	0.19	0.19	0.18	0.025	0.02	0.018	0.013	2.3e-12,4.06e-07,0.282	15:91426560,15:91422543,15:91426560	-0.0784048829742783,0.0949378376666618,-0.00184039039489617	0.0017,0.00175,0.00175,0.0017,0.0017,0.00175,0.00175	-0.00184,-0.00133,-0.00133,-0.00184,-0.00184,-0.00133,-0.00133	0.0017,0.00175,0.00175,0.0017,0.0017,0.00175,0.00175
ENSG00000140564_cg23071286	15	91361936	91376978	53	0.682307835702567	-0.02848639787819	0.478226793394353	-0.191964705519063	3.77931161317925	-0.690396496857001	-0.892317409671717	-0.0855184570144587	-0.18245222801877	-0.144759855553207	0.0596903909276247	0.625623747524569	-0.851223373032725	0.0197483305960637	0	4.65259974925469	7.91209742922605	8.4188106204986	7.74861912158518	11.7198954402835	3.27989541669512	7.04826641743253	7.85506537008979	3.78783968553335	7.79582397155104	4.02998230447975	4.59591566107669	3.1190685405194	3.99004024414819	0	0.01	2.7e-05	4.5e-05	2.3e-07	1.2e-07	0.0026	1.1e-05	2.5e-07	0.0043	2.4e-07	5.5e-05	9.7e-05	2.2e-05	5.3e-06	0.98	15:91375065	15:91375065	15:91375065	15:91375065	15:91375065	15:91363303	15:91375065	0.00016	8.3e-05	6.1e-05	0.00013	1e-04	2.8e-05	5.3e-06	0.000753,0.235,0.15	15:91375065,15:91363303,15:91363303	-0.04470452178448,-0.0151193464190815,0.00275916910074013	0.00191,0.00191,0.00191,0.00191,0.00191,0.0019,0.00191	-0.00196,-0.00196,-0.00196,-0.00196,-0.00196,0.00276,-0.00196	0.00191,0.00191,0.00191,0.00191,0.00191,0.0019,0.00191
